,Medicine_Name,Discounted_Prices,Real_Price,Manufacturer Name,Medicine_Link,Quantity,salts
1265,Flonida 1% Cream 10gm,  ₹120.00,₹ 120.00 ,Menarini India Pvt Ltd,https://www.netmeds.com/prescriptions/flonida-1-cream-10gm,N/A,N/A
1266,Flonida 5% Cream 10gm,  ₹267.00,₹ 267.00 ,Menarini India Pvt Ltd,https://www.netmeds.com/prescriptions/flonida-5-cream-10gm,N/A,N/A
1267,FLUDABINE 10mg Tablet 5's,  ₹7636.88,N/A,United Biotech Pvt Ltd,https://www.netmeds.com/prescriptions/fludabine-10mg-tablet-5-s,*5 Tablet(s) in a Strip,Fludarabine 10 mg
1268,FLUO 1% Cream 10gm,  ₹193.00,₹ 193.00 ,West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/prescriptions/fluo-cream-10gm,N/A,N/A
1269,Fluracil 250mg Injection 5X5ml,  ₹60.10,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/fluracil-250mg-injection-5x5ml,N/A,N/A
1270,FLUTATEC 250mg Tablet 10's,  ₹97.50,N/A,United Biotech Pvt Ltd,https://www.netmeds.com/prescriptions/flutatec-250mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1271,Folitrax 10mg Tablet 10'S,  ₹139.44,Rs. 127.50,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1272,Folitrax 15mg Injection 1ml,  ₹77.50,₹ 77.50 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-15mg-injection-1ml,N/A,N/A
1273,Folitrax 15mg Tablet 10'S,  ₹468.85,₹ 468.85 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-15mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1274,Folitrax 2.5mg Tablet 10'S,  ₹55.76,Rs. 49.00,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-2-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1275,Folitrax 20mg Injection 1ml,  ₹125.85,₹ 125.85 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-20mg-injection-1ml,N/A,N/A
1276,Folitrax 20mg Tablet 4'S,  ₹229.55,₹ 229.55 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-20mg-tablet-4-s,*4 Tablet(s) in a Strip,N/A
1277,Folitrax 25mg Injection 1ml,  ₹61.65,₹ 61.65 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-25mg-injection-1ml,N/A,N/A
1278,Folitrax 25mg Tablet 4'S,  ₹279.20,₹ 279.20 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-25mg-tablet-4-s,*4 Tablet(s) in a Strip,N/A
1279,Folitrax 50mg Injection 2ml,  ₹112.16,₹ 112.16 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-50mg-injection-2ml,N/A,N/A
1280,Folitrax 5mg Tablet 10'S,  ₹98.91,Rs. 88.00,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1281,Folitrax 7.5mg Injection 1ml,  ₹46.45,₹ 46.45 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-7-5mg-injection-1ml,N/A,N/A
1282,Folitrax 7.5mg Tablet 10'S,  ₹148.45,₹ 148.45 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/folitrax-7-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1283,FOLLETRO Tablet 5's,  ₹146.44,N/A,UNIZA HEALTHCARE LLP,https://www.netmeds.com/prescriptions/folletro-tablet-5s,*5 Tablet(s) in a Strip,N/A
1284,FOSUP 150 Injection 1's,  ₹2898.00,Rs. 2634.20,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/fosup-150-injection-1s,N/A,N/A
1285,Fulvenat 250mg Injection 1's,  ₹12229.66,Rs. 14600.00,Natco Pharma Ltd,https://www.netmeds.com/prescriptions/fulvenat-250mg-injection,N/A,N/A
1286,FOLLETRO 5 Tablet 5's,  ₹239.00,₹ 239.00 ,UNIZA HEALTHCARE LLP,https://www.netmeds.com/prescriptions/folletro-5-tablet-5s,*5 Tablet(s) in a Strip,N/A
1287,FULZOS 250 Prefilled Syringe(Pfs) 5ml,  ₹17600.00,N/A,Hetero Healthcare Limited,https://www.netmeds.com/prescriptions/fulzos-250-prefilled-syringepfs-5ml,N/A,N/A
1288,Fortibile 150mg Tablet 10'S,  ₹160.00,N/A,Deys Medical Stores Mfg Ltd,https://www.netmeds.com/prescriptions/fortibile-150mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1289,Fortibile 300mg Tablet 10'S,  ₹300.00,N/A,Deys Medical Stores Mfg Ltd,https://www.netmeds.com/prescriptions/fortibile-300mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1290,FXR 10mg Tablet 10's,  ₹550.00,₹ 550.00 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/fxr-10mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1291,FXR 5mg Tablet 10's,  ₹341.00,₹ 341.00 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/fxr-5mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1292,Fair Lite Skin Lightening Face Wash 90ml,  ₹499.00,N/A,Palsons Derma Pvt Ltd,https://www.netmeds.com/prescriptions/fair-lite-skin-lightening-face-wash-90ml,N/A,N/A
1293,FAIRLITE Face Wash 90ml,  ₹499.00,N/A,Palsons Derma Pvt Ltd,https://www.netmeds.com/prescriptions/fairlite-face-wash-90ml,N/A,N/A
1294,FASH Pads 30's,  ₹290.00,₹ 290.00 ,Curatio Health Care (I) Pvt Ltd,https://www.netmeds.com/prescriptions/fash-pads-30-s,N/A,N/A
1295,Fash Foam Face wash 100ml,  ₹425.00,₹ 425.00 ,Curatio Health Care (I) Pvt Ltd,https://www.netmeds.com/prescriptions/fash-foam-100ml,N/A,N/A
1296,FASH OS Gel Face Wash 100ml,  ₹350.00,₹ 350.00 ,Curatio Health Care (I) Pvt Ltd,https://www.netmeds.com/prescriptions/fash-os-face-wash-100ml,N/A,N/A
1297,Fash X Gel Face Wash 200gm,  ₹475.00,N/A,Curatio Health Care (I) Pvt Ltd,https://www.netmeds.com/prescriptions/fash-x-gel-face-wash-200gm,N/A,N/A
1298,FASH X NEW Gel 100ml,  ₹300.00,N/A,Curatio Health Care (I) Pvt Ltd,https://www.netmeds.com/prescriptions/fash-x-new-gel-100ml,N/A,N/A
1299,Femcinol OS Face Wash 70ml,₹225.00,₹250.00,Fem Care Pharma Ltd,https://www.netmeds.com/prescriptions/femcinol-os-face-wash-70ml,N/A,N/A
1300,FAB U GLO SKIN REJUVENATING FACE WASH Gel 100gm,  ₹250.00,N/A,Amwill Healthcare,https://www.netmeds.com/prescriptions/fab-u-glo-skin-rejuvenating-face-wash-gel-100gm,N/A,N/A
1301,FAIRSHIELD SKIN LIGHTENING Face Wash 100gm,  ₹444.00,N/A,Inex Medicaments Pvt Ltd,https://www.netmeds.com/prescriptions/fairshield-skin-lightening-face-wash-100gm,N/A,N/A
1302,FAIRSHIELD SKIN WHITENING Face Wash 100gm,  ₹444.00,N/A,Inex Medicaments Pvt Ltd,https://www.netmeds.com/prescriptions/fairshield-skin-whitening-face-wash-100gm,N/A,N/A
1303,Fabolite Sugar Free Delicious Orange Flavour Powder 100gm,  ₹192.00,₹ 192.00 ,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/fabolite-powder-100gm,N/A,N/A
1304,Fabolite Sugar Free Delicious Orange Flavour Powder 300gm,  ₹481.00,N/A,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/fabolite-powder-300gm,N/A,N/A
1305,Fibadiet 8.5% Powder 50gm,  ₹39.98,N/A,Glaxosmithkline Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fibadiet-8-5-powder-50gm,N/A,N/A
1306,Fiberlact Granules 90gm,  ₹271.00,₹ 271.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/fiberlact-granules-90gm,N/A,N/A
1307,Fitgut 1mg Tablet 10'S,  ₹149.00,N/A,Hetero Healthcare Limited,https://www.netmeds.com/prescriptions/fitgut-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1308,FLEXIGUT Solution 100ml,  ₹120.00,N/A,Bacans Biotech Private Limited,https://www.netmeds.com/prescriptions/flexigut-solution-100ml,N/A,Lactulose 10 mg
1309,FLEXIGUT Solution 200ml,  ₹230.00,N/A,Bacans Biotech Private Limited,https://www.netmeds.com/prescriptions/flexigut-solution-200ml,N/A,Lactulose 10 mg
1310,Freego Granule 150gm,  ₹380.20,₹ 380.20 ,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/freego-granule-150gm,N/A,N/A
1311,Freego Granules 90gm,  ₹259.00,₹ 259.00 ,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/freego-granules-90gm,N/A,N/A
1312,FREEGO PEG SUGAR FREE Oral Solution 200ml,  ₹354.40,₹ 354.40 ,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/freego-peg-sugar-free-oral-solution-200ml,N/A,Polyethylene Glycol 13.125 gm+Potassium Chloride 46.6 mg+Sodium Bicarbonate 178.5 mg+Sodium Chloride 350.7 mg
1313,FREELAC ORANGE LEMON FLAVOUR Granules 90gm,₹157.50,₹225.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/freelac-orange-lemon-flavour-granules-90gm,N/A,N/A
1314,Freelex Mint Flavour Suspension 170ml,₹80.50,₹115.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/freelex-suspension-170ml,N/A,Liquid Paraffin 3.75 mg+Milk Of Magnesia 11.25 mg
1315,Freelex 5mg Tablet 10'S,₹9.07,₹12.95,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/freelex-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1316,Freelex Plus Suspension 170ml,₹87.50,₹125.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/freelex-plus-suspension-170ml,N/A,Liquid Paraffin 1.25 mg+Magnesium Hydroxide 3.75 ml+Sodium Picosulphate 3.33 mg
1317,FENOLAX Chewable Tablet 10's,  ₹30.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/fenolax-300-chewable-tablet-10s,*10 Tablet(s) in a Strip,N/A
1318,FENOLEX 300 Tablet 10's,  ₹30.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/fenolex-300-tablet-10s,*10 Tablet(s) in a Strip,Phenolphthalein 300 mg
1319,FIBOPEG ORANGE FLAVOUR NO ADDED SUGAR Granules 154.8gm,  ₹294.00,₹ 294.00 ,Lupin Ltd,https://www.netmeds.com/prescriptions/fibopeg-orange-flavour-no-added-sugar-granules-154-8gm,N/A,N/A
1320,Femilon Tablet 21'S,  ₹300.00,₹ 300.00 ,Abbott India Ltd,https://www.netmeds.com/prescriptions/femilon-tablet-21-s,*21 Tablet(s) in a Strip,N/A
1321,Femovan Tablet 21'S,  ₹283.40,₹ 283.40 ,Bayer Zydus Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/femovan-tablet-21-s,*21 Tablet(s) in a Strip,N/A
1322,FLORINA Tablet 21's,  ₹68.49,N/A,Unicure Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/florina-tablet-21-s,*21 Tablet(s) in a Strip,N/A
1323,FLORINA L Tablet 21's,  ₹125.00,N/A,Unicure Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/florina-l-tablet-21s,*21 Tablet(s) in a Strip,N/A
1324,Freedase 30 Tablet 21's,  ₹520.00,₹ 520.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/freedase-30-tablet-21-s,*21 Tablet(s) in a Strip,N/A
1325,FEBREX PLUS Syrup 60ml,  ₹89.00,₹ 89.00 ,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-syrup-60ml,N/A,N/A
1326,Febrex Plus Delicious Rose Flavour Syrup 100ml,  ₹100.70,₹ 100.70 ,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-syrup-100ml,N/A,N/A
1327,Febrex Plus Delicious Rose Flavour Syrup 60ml,  ₹82.50,₹ 82.50 ,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-rose-syrup-60ml,N/A,N/A
1328,Febrex Plus Drops 15ml,  ₹85.00,₹ 85.00 ,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-drops-15ml,N/A,N/A
1329,Febrex Plus Tablet 10'S,  ₹83.85,N/A,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1330,FEBREX PLUS DS Delicious Orange Flavour Suspension 60ml,  ₹93.00,₹ 93.00 ,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-ds-suspension-60ml,N/A,N/A
1331,FEBREX PLUS DS Suspension 60ml,  ₹102.00,N/A,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febrex-plus-suspension-60ml,N/A,N/A
1332,FEBRINIL CF Suspension 60ml,  ₹72.44,₹ 72.44 ,Maneesh Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febrinil-cf-suspension-60ml,N/A,N/A
1333,FENORIDE Syrup 60ml,  ₹38.97,N/A,KENTRECK LABORATORIES PVT LTD,https://www.netmeds.com/prescriptions/fenoride-syrup-60ml,N/A,N/A
1334,FENORIDE DX Syrup 100ml,  ₹63.37,N/A,KENTRECK LABORATORIES PVT LTD,https://www.netmeds.com/prescriptions/fenoride-dx-syrup-100ml,N/A,N/A
1335,FEXICOLD Tablet 10's,  ₹35.00,N/A,Salvador Visiontech,https://www.netmeds.com/prescriptions/fexicold-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1336,FILPOL COLD Suspension 60ml,  ₹69.00,N/A,FILANT INDIA HEALTHCARE,https://www.netmeds.com/prescriptions/filpol-cold-suspension-60ml,N/A,N/A
1337,FILPOL COLD Syrup 60ml,  ₹75.00,N/A,FILANT INDIA HEALTHCARE,https://www.netmeds.com/prescriptions/filpol-cold-syrup-60ml,N/A,N/A
1338,FILPOL COLD Tablet 10's,  ₹69.00,N/A,FILANT INDIA HEALTHCARE,https://www.netmeds.com/prescriptions/filpol-cold-tablet-10s,*10 Tablet(s) in a Strip,N/A
1339,FIXCOF LS JUNIOR Syrup 60ml,  ₹65.00,N/A,Emcure Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fixcof-ls-junior-syrup-60ml,N/A,N/A
1340,Floramin AP Tablet 10'S,  ₹33.75,N/A,Bestochem Formulations Ind Ltd,https://www.netmeds.com/prescriptions/floramin-ap-tablet-10-s,*10 Tablet(s) in a Strip,LEVOCETIRIZINE 5MG+AMBROXOL 60MG+PSEUDOEPHEDRINE 30MG
1341,FLUCOL Suspension 60ml,  ₹60.50,₹ 60.50 ,Skn Organics Pvt Ltd,https://www.netmeds.com/prescriptions/toba-dm-ophthalmic-solution-10ml,N/A,N/A
1342,Flucol 650mg Tablet 10'S,  ₹45.00,N/A,Skn Organics Pvt Ltd,https://www.netmeds.com/prescriptions/flucol-650mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1343,Flucold Drops 15ml,  ₹52.90,₹ 52.90 ,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-drops-15ml,N/A,N/A
1344,Flucold Syrup 60ml,  ₹60.50,Rs. 66.00,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-syrup-60ml,N/A,N/A
1345,Flucold Tablet 10'S,  ₹40.50,N/A,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1346,Flucold AF Drops 15ml,  ₹50.50,₹ 50.50 ,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-af-drops-15ml,N/A,N/A
1347,Flucold AF Syrup 60ml,  ₹80.00,Rs. 60.00,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-af-syrup-60ml,N/A,N/A
1348,FLUCOLD DS Suspension 60ml,  ₹70.10,₹ 70.10 ,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-ds-suspension-60ml,N/A,N/A
1349,Flucold P Drops 15ml,  ₹34.25,N/A,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flucold-p-drops-15ml,N/A,N/A
1350,Flucomb New Syrup 60ml,  ₹58.00,N/A,Indchemie Health Specialities Pvt Ltd,https://www.netmeds.com/prescriptions/flucomb-new-syrup-60ml,N/A,N/A
1351,Fluimucil Lemon Flavour Effervescent Tablet 6'S,  ₹167.40,Rs. 240.00,Modi - Mundi Pharma Pvt. Ltd.,https://www.netmeds.com/prescriptions/fluimucil-600mg-effervescent-tablet-6-s,*6 Tablet(s) in a Strip,N/A
1352,Fluimucil 600mg Tablet 10'S,  ₹262.00,N/A,Modi - Mundi Pharma Pvt. Ltd.,https://www.netmeds.com/prescriptions/fluimucil-600mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1353,FLUOFF Syrup 60ml,  ₹58.00,Rs. 85.00,Pfimaxx Organics Pvt Ltd,https://www.netmeds.com/prescriptions/fluoff-syrup-60ml,N/A,N/A
1354,FLUOFF Tablet 10's,  ₹52.00,N/A,Pfimaxx Organics Pvt Ltd,https://www.netmeds.com/prescriptions/fluoff-tablet-10s,*10 Tablet(s) in a Strip,N/A
1355,FLUOFF D Syrup 100ml,  ₹85.00,N/A,Pfimaxx Organics Pvt Ltd,https://www.netmeds.com/prescriptions/fluoff-d-syrup-100ml,N/A,N/A
1356,FOUREX PLUS Suspension 60ml,  ₹52.00,N/A,AMAZING RESEARCH LABORATORIES LTD,https://www.netmeds.com/prescriptions/fourex-plus-suspension-60ml,N/A,N/A
1357,FRANKLOR Expectorant 450ml,  ₹220.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-expectorant-450ml,N/A,N/A
1358,Freecof AM Syrup 100ml,  ₹69.00,N/A,Hbc Lifesciences Pvt Ltd,https://www.netmeds.com/prescriptions/freecof-am-syrup-100ml,N/A,N/A
1359,Freecof D Syrup 100ml,  ₹69.00,N/A,Hbc Lifesciences Pvt Ltd,https://www.netmeds.com/prescriptions/freecof-d-syrup-100ml,N/A,N/A
1360,FLOREX Expectorant 100ml,₹82.44,₹91.60,FLOREAT MEDICA PVT LTD,https://www.netmeds.com/prescriptions/florex-expectorant-100ml,N/A,N/A
1361,FLUNIM Tablet 10's,  ₹55.00,₹ 55.00 ,Nimbus Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/flunim-tablet-10s,*10 Tablet(s) in a Strip,N/A
1362,FRANKLOR CS Syrup 60ml,  ₹50.00,Rs. 120.00,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-cs-syrup-60ml,N/A,N/A
1363,FRANKLOR CS Syrup 100ml,  ₹90.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-cs-syrup-100ml,N/A,N/A
1364,FRANKLOR A Tablet 10's,  ₹270.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-a-tablet-10s,*10 Tablet(s) in a Strip,N/A
1365,FRANKLOR DX Syrup 100ml,  ₹95.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-dx-syrup-100ml,N/A,N/A
1366,FRANKLOR SF SUGAR FREE Syrup 100ml,  ₹110.00,N/A,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/franklor-sf-syrup-100ml,N/A,Dextromethorphan 10 mg+Guaiphenesin 100 mg+Phenylephrine 5 mg
1367,FLAKEOFF Shampoo 100ml,  ₹295.00,N/A,Transcend Therapeutics Pvt Ltd,https://www.netmeds.com/prescriptions/flakeoff-shampoo-100ml,N/A,Ketoconazole 2 %+Piroctone Olamine 0.5 %
1368,FORFORA Z Shampoo 75ml,  ₹199.00,N/A,Encore Healthcare Private Limited,https://www.netmeds.com/prescriptions/forfora-z-shampoo-75ml,N/A,Ketoconazole 2 %+Zinc Pyrithione 1 %
1369,Fungicide Lotion 90ml,  ₹410.00,Rs. 145.00,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fungicide-lotion-90ml,N/A,N/A
1370,Fittydent Denture Adhesive Powder 20gm,  ₹173.50,₹ 173.50 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/fittydent-denture-adhesive-powder-20gm,N/A,N/A
1371,Fixon Powder 15gm,  ₹48.50,₹ 48.50 ,ICPA HEALTH PRODUCT LTD,https://www.netmeds.com/prescriptions/fixon-powder-15gm,N/A,N/A
1372,Fixon Strawberry Flavour Cream 15gm,  ₹124.50,₹ 124.50 ,ICPA HEALTH PRODUCT LTD,https://www.netmeds.com/prescriptions/fixon-cream-15gm,N/A,N/A
1373,Fixon Super Grip Strawaberry flavour Powder 40gm,  ₹245.00,N/A,ICPA HEALTH PRODUCT LTD,https://www.netmeds.com/prescriptions/fixon-super-grip-powder-40gm,N/A,N/A
1374,FIXON SUPER GRIP STRAWBERRY FLAVOUR Powder 30gm,  ₹245.00,N/A,ICPA HEALTH PRODUCT LTD,https://www.netmeds.com/prescriptions/fixon-super-grip-strawberry-flavour-powder-30gm,N/A,Cellulose Gum+Gantrez+Parabens+Sodium Saccharin
1375,F TIN 40 Tablet 10's,  ₹59.58,N/A,A N Pharmacia Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/f-tin-40mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1376,F TIN 60 Tablet 10's,  ₹59.92,N/A,An Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/f-tin-60-tablet-10s,*10 Tablet(s) in a Strip,N/A
1377,Fadep Capsule 10'S,  ₹30.70,N/A,Winsome Laboratories Ltd,https://www.netmeds.com/prescriptions/fadep-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1378,Feliz S 10mg Tablet 10'S,  ₹100.80,₹ 100.80 ,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/feliz-s-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1379,Feliz S 20mg Tablet 10'S,  ₹143.47,₹ 143.47 ,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/feliz-s-20mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1380,Feliz S 5mg Tablet 10'S,  ₹50.17,₹ 50.17 ,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/feliz-s-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1381,Firsito 10mg Tablet 10'S,  ₹89.94,₹ 89.94 ,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/firsito-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1382,Floatin 10mg Tablet 10'S,  ₹28.80,₹ 28.80 ,Icon Life Sciences,https://www.netmeds.com/prescriptions/floatin-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1383,Floatin 20mg Tablet 10'S,  ₹44.50,₹ 44.50 ,Icon Life Sciences,https://www.netmeds.com/prescriptions/floatin-20mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1384,Floatin 40mg Tablet 10'S,  ₹70.00,₹ 70.00 ,Icon Life Sciences,https://www.netmeds.com/prescriptions/floatin-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1385,Floatin 60mg Tablet 10'S,  ₹87.70,₹ 87.70 ,Icon Life Sciences,https://www.netmeds.com/prescriptions/floatin-60mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1386,Flood 10mg Capsule 10'S,  ₹31.00,N/A,K C Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/flood-10mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1387,FLOXET 20mg Tablet 10's,  ₹35.00,N/A,TRIO REMEDIES PVT LTD,https://www.netmeds.com/prescriptions/floxet-20mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1388,Fludac 10mg Capsule 10'S,  ₹33.15,₹ 33.15 ,Cadila Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fludac-10mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1389,Fludac 20mg Capsule 15'S,₹56.82,₹59.81,Cadila Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fludac-20mg-capsule-15-s,*15 Capsule(s) in a Strip,N/A
1390,Fludac 60mg Capsule 10'S,  ₹110.88,Rs. 110.88,Cadila Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fludac-60mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1391,FLUDEP 10 Capsule 10's,  ₹21.00,₹ 21.00 ,East West Pharma,https://www.netmeds.com/prescriptions/fludep-10-capsule-10s,*10 Capsule(s) in a Strip,N/A
1392,Fludep 10mg Tablet 10'S,  ₹21.00,N/A,East West Pharma,https://www.netmeds.com/prescriptions/fludep-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1393,Flunil 10mg Capsule 10'S,  ₹33.15,₹ 33.15 ,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flunil-10mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1394,Flunil 20mg Capsule 10'S,  ₹39.87,Rs. 39.87,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flunil-20mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1395,Flunil 40mg Capsule 10'S,  ₹64.85,₹ 64.85 ,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flunil-40mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1396,Flunil 60mg Capsule 10'S,  ₹110.88,Rs. 110.88,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flunil-60mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1397,Flunil Suspension 60ml,  ₹109.00,₹ 109.00 ,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/flunil-suspension-60ml,N/A,N/A
1398,FLUOXEE 20mg Capsule 10's,  ₹39.50,N/A,Tweet India Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/fluoxee-20mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1399,FLUOXEE 40mg Capsule 10's,  ₹60.50,N/A,Tweet India Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/fluoxee-40mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1400,FLUOXEE 60mg Capsule 10's,  ₹107.00,N/A,Tweet India Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/fluoxee-60mg-capsule-10-s,*10 Capsule(s) in a Strip,N/A
1401,Flupen 150mg Tablet 1'S,  ₹33.50,N/A,East West Pharma,https://www.netmeds.com/prescriptions/flupen-150mg-tablet-1-s,*1 Tablet(s) in a Strip,Melitracen 150 mg
